key,keydown_time,keyup_time,dwell_time,flight_time,is_correction
n,1744668580248.911,1744668580416.2927,167.3818359375,22.39453125,0
g,1744668580363.669,1744668580493.421,129.751953125,0,0
space,1744668580438.657,1744668580570.3745,131.717529296875,0,0
s,1744668580592.1448,1744668580741.7354,149.590576171875,21.770263671875,0
i,1744668580707.8296,1744668580880.2817,172.4521484375,0,0
g,1744668580896.4194,1744668581031.378,134.95849609375,16.1376953125,0
n,1744668580995.2053,1744668581148.561,153.355712890625,0,0
a,1744668581169.3545,1744668581298.6797,129.3251953125,20.79345703125,0
l,1744668581321.3816,1744668581471.3625,149.98095703125,22.701904296875,0
s,1744668581417.2065,1744668581545.9744,128.767822265625,0,0
space,1744668581511.9622,1744668581621.9412,109.97900390625,0,0
i,1744668581625.6267,1744668581755.3755,129.748779296875,3.685546875,0
n,1744668581792.301,1744668581926.5608,134.259765625,36.925537109375,0
space,1744668581872.7231,1744668582004.8416,132.118408203125,0,0
m,1744668582045.323,1744668582173.9783,128.6552734375,40.4814453125,0
o,1744668582232.9934,1744668582405.8464,172.85302734375,59.01513671875,0
t,1744668582371.2717,1744668582498.5527,127.281005859375,0,0
o,1744668582611.3403,1744668582760.1707,148.830322265625,112.78759765625,0
r,1744668582802.9998,1744668582930.4426,127.44287109375,42.8291015625,0
space,1744668582989.1345,1744668583060.8289,71.6943359375,58.69189453125,0
p,1744668583246.4846,1744668583395.9016,149.4169921875,185.65576171875,0
r,1744668583361.6929,1744668583516.4531,154.76025390625,0,0
e,1744668583457.8381,1744668583553.7761,95.93798828125,0,0
d,1744668583687.1626,1744668583816.625,129.46240234375,133.386474609375,0
i,1744668583891.629,1744668584020.6975,129.068603515625,75.00390625,0
c,1744668583986.5933,1744668584116.274,129.6806640625,0,0
t,1744668584247.8013,1744668584376.9495,129.148193359375,131.52734375,0
i,1744668584343.0671,1744668584452.6958,109.628662109375,0,0
o,1744668584586.4463,1744668584698.8171,112.370849609375,133.75048828125,0
n,1744668585045.189,1744668585212.2532,167.064208984375,346.371826171875,0
space,1744668585270.9382,1744668585405.5127,134.574462890625,58.68505859375,0
p,1744668585478.421,1744668585646.3882,167.96728515625,72.908203125,0
a,1744668585607.6777,1744668585723.5122,115.83447265625,0,0
r,1744668585739.7383,1744668585873.7668,134.028564453125,16.22607421875,0
a,1744668585839.9912,1744668585992.0156,152.0244140625,0,0
d,1744668586280.2605,1744668586433.1968,152.936279296875,288.244873046875,0
backspace,1744668586873.7837,1744668586980.1724,106.388671875,440.5869140625,1
backspace,1744668587096.109,1744668587187.4172,91.308349609375,115.9365234375,1
backspace,1744668587353.2258,1744668587390.3635,37.1376953125,165.80859375,1
backspace,1744668588280.1123,1744668588429.298,149.185791015625,889.748779296875,1
backspace,1744668588578.1687,1744668588726.675,148.50634765625,148.87060546875,1
.,1744668589378.442,1744668589535.657,157.215087890625,651.766845703125,0
space,1744668590566.1292,1744668590714.119,147.98974609375,1030.47216796875,0
caps_lock,1744668590791.1426,1744668590944.493,153.350341796875,77.023681640625,0
s,1744668591506.56,1744668591636.0745,129.514404296875,562.067138671875,0
caps_lock,1744668591708.937,1744668591851.8657,142.9287109375,72.862548828125,0
h,1744668592070.233,1744668592237.7444,167.511474609375,218.3671875,0
e,1744668592531.1885,1744668592641.6475,110.458984375,293.444091796875,0
space,1744668592659.915,1744668592794.7542,134.839111328125,18.267578125,0
e,1744668592798.0422,1744668592909.052,111.009765625,3.2880859375,0
v,1744668592988.4836,1744668593140.1133,151.629638671875,79.431640625,0
a,1744668593161.012,1744668593310.0713,149.059326171875,20.898681640625,0
l,1744668593313.0588,1744668593442.423,129.3642578125,2.987548828125,0
u,1744668593587.6934,1744668593741.4297,153.736328125,145.270263671875,0
a,1744668593703.509,1744668593835.9343,132.42529296875,0,0
t,1744668593871.97,1744668594026.7627,154.792724609375,36.03564453125,0
e,1744668593969.6665,1744668594102.6404,132.973876953125,0,0
s,1744668594199.824,1744668594348.324,148.5,97.18359375,0
space,1744668594294.7595,1744668594425.705,130.945556640625,0,0
w,1744668594699.8342,1744668594810.087,110.252685546875,274.129150390625,0
t,1744668594994.984,1744668595125.8066,130.82275390625,184.89697265625,0
backspace,1744668595403.1724,1744668595530.7834,127.611083984375,277.36572265625,1
i,1744668595658.7139,1744668595811.262,152.548095703125,127.930419921875,0
t,1744668595777.3774,1744668595907.9556,130.578125,0,0
h,1744668595853.0386,1744668596003.1216,150.0830078125,0,0
i,1744668595969.3901,1744668596098.0105,128.620361328125,0,0
n,1744668596102.7412,1744668596249.6929,146.95166015625,4.730712890625,0
space,1744668596215.8003,1744668596325.506,109.705810546875,0,0
t,1744668596291.3906,1744668596439.9514,148.560791015625,0,0
h,1744668596406.3303,1744668596537.157,130.82666015625,0,0
e,1744668596501.3909,1744668596614.1304,112.739501953125,0,0
space,1744668596578.5186,1744668596690.6284,112.10986328125,0,0
n,1744668596712.4487,1744668596841.9902,129.54150390625,21.8203125,0
o,1744668597005.3875,1744668597180.3718,174.984375,163.397216796875,0
r,1744668597210.1401,1744668597351.4788,141.338623046875,29.768310546875,0
m,1744668597353.7778,1744668597486.405,132.627197265625,2.299072265625,0
a,1744668597502.8643,1744668597599.658,96.793701171875,16.459228515625,0
l,1744668597620.4082,1744668597776.3062,155.89794921875,20.750244140625,0
space,1744668597753.8591,1744668597888.7332,134.8740234375,0,0
r,1744668597947.9854,1744668598077.5515,129.566162109375,59.252197265625,0
a,1744668598043.6948,1744668598174.9856,131.290771484375,0,0
n,1744668598190.4446,1744668598323.6482,133.20361328125,15.458984375,0
g,1744668598289.7952,1744668598420.0447,130.24951171875,0,0
e,1744668598381.9143,1744668598481.0164,99.10205078125,0,0
space,1744668598496.172,1744668598614.0654,117.893310546875,15.15576171875,0
f,1744668598630.5679,1744668598763.825,133.257080078125,16.50244140625,0
o,1744668598822.5046,1744668598953.6108,131.106201171875,58.6796875,0
r,1744668598894.6003,1744668599029.6924,135.092041015625,0,0
space,1744668598976.5645,1744668599106.016,129.45166015625,0,0
m,1744668599146.9172,1744668599257.5325,110.615234375,40.901123046875,0
o,1744668599349.1414,1744668599427.347,78.20556640625,91.60888671875,0
o,1744668599503.2197,1744668599634.721,131.501220703125,75.872802734375,0
d,1744668599560.8928,1744668599690.0383,129.1455078125,0,0
space,1744668599655.6182,1744668599786.3435,130.725341796875,0,0
a,1744668599912.7676,1744668600029.1646,116.39697265625,126.424072265625,0
t,1744668600136.7832,1744668600236.0188,99.235595703125,107.61865234375,0
t,1744668600329.2708,1744668600442.108,112.837158203125,93.251953125,0
e,1744668600405.0579,1744668600534.4626,129.40478515625,0,0
n,1744668600607.715,1744668600740.463,132.747802734375,73.25244140625,0
t,1744668600706.548,1744668600837.4092,130.861083984375,0,0
i,1744668600853.772,1744668600951.5842,97.812255859375,16.36279296875,0
o,1744668601027.1108,1744668601160.358,133.2470703125,75.526611328125,0
n,1744668601232.0122,1744668601352.1262,120.114013671875,71.654296875,0
space,1744668601787.2363,1744668601992.692,205.45556640625,435.110107421875,0
a,1744668601995.9204,1744668602126.2095,130.2890625,3.228515625,0
n,1744668602129.3877,1744668602278.7712,149.383544921875,3.17822265625,0
d,1744668602225.432,1744668602336.9783,111.54638671875,0,0
space,1744668602302.1287,1744668602451.2788,149.150146484375,0,0
m,1744668602473.682,1744668602606.9204,133.238525390625,22.403076171875,0
e,1744668602610.1306,1744668602720.3928,110.26220703125,3.210205078125,0
m,1744668602743.5085,1744668602836.1802,92.671630859375,23.11572265625,0
o,1744668602893.6738,1744668603046.1643,152.490478515625,57.49365234375,0
r,1744668603062.353,1744668603160.6172,98.26416015625,16.188720703125,0
y,1744668603103.8015,1744668603237.7708,133.96923828125,0,0
space,1744668603254.9075,1744668603337.4773,82.56982421875,17.13671875,0
a,1744668603391.025,1744668603504.075,113.050048828125,53.547607421875,0
s,1744668603448.2087,1744668603578.0923,129.883544921875,0,0
s,1744668603873.4934,1744668603984.7986,111.30517578125,295.401123046875,0
e,1744668604096.7944,1744668604190.5378,93.743408203125,111.995849609375,0
s,1744668604446.8435,1744668604556.679,109.83544921875,256.3056640625,0
s,1744668604647.923,1744668604743.3857,95.462646484375,91.244140625,0
m,1744668604746.2546,1744668604877.6946,131.43994140625,2.868896484375,0
e,1744668604880.9226,1744668604974.4578,93.53515625,3.22802734375,0
n,1744668605011.4653,1744668605144.2737,132.808349609375,37.007568359375,0
t,1744668605091.2007,1744668605202.1228,110.922119140625,0,0
s,1744668605292.8555,1744668605388.0317,95.17626953125,90.732666015625,0
.,1744668605428.6824,1744668605597.9304,169.248046875,40.650634765625,0
space,1744668605636.588,1744668605751.7341,115.146240234375,38.657470703125,0
caps_lock,1744668605772.4097,1744668605901.3264,128.916748046875,20.675537109375,0
b,1744668606394.7974,1744668606524.33,129.53271484375,493.470947265625,0
caps_lock,1744668606654.745,1744668606805.7432,150.998046875,130.4150390625,0
u,1744668606809.3574,1744668606940.377,131.01953125,3.6142578125,0
t,1744668606981.1626,1744668607130.9346,149.77197265625,40.78564453125,0
space,1744668607134.5618,1744668607244.6611,110.099365234375,3.627197265625,0
s,1744668607469.0962,1744668607579.451,110.354736328125,224.43505859375,0
h,1744668607674.0994,1744668607803.1824,129.0830078125,94.6484375,0
e,1744668607880.4421,1744668607991.3555,110.913330078125,77.259765625,0
space,1744668608229.7695,1744668608322.2495,92.47998046875,238.4140625,0
s,1744668608398.326,1744668608489.7786,91.45263671875,76.076416015625,0
e,1744668608586.701,1744668608735.7988,149.097900390625,96.92236328125,0
l,1744668608738.9097,1744668608886.8923,147.982666015625,3.11083984375,0
f,1744668608835.5269,1744668609002.0918,166.56494140625,0,0
space,1744668608948.745,1744668609078.2947,129.549560546875,0,0
e,1744668609320.1619,1744668609360.6458,40.48388671875,241.8671875,0
r,1744668609209.4275,1744668609379.562,170.134521484375,0,0
p,1744668609523.238,1744668609637.4043,114.166259765625,143.676025390625,0
o,1744668609731.2957,1744668609863.7336,132.43798828125,93.891357421875,0
r,1744668609829.7378,1744668609961.934,132.1962890625,0,0
t,1744668609922.217,1744668610077.0264,154.809326171875,0,0
s,1744668610170.1123,1744668610338.6243,168.511962890625,93.0859375,0
space,1744668610285.0762,1744668610416.3064,131.230224609375,0,0
i,1744668611127.2417,1744668611239.5981,112.3564453125,710.935302734375,0
n,1744668611255.8296,1744668611408.4277,152.59814453125,16.2314453125,0
backspace,1744668616220.1135,1744668616359.0215,138.907958984375,4811.685791015625,1
backspace,1744668616431.6802,1744668616556.0176,124.33740234375,72.65869140625,1
backspace,1744668616614.8013,1744668616730.9248,116.12353515625,58.78369140625,1
h,1744668616752.4143,1744668616885.0618,132.6474609375,21.489501953125,0
e,1744668616996.5002,1744668617163.3652,166.864990234375,111.4384765625,0
r,1744668617110.6638,1744668617242.132,131.46826171875,0,0
c,1744668621585.9983,1744668621731.3364,145.338134765625,4343.8662109375,0
l,1744668621772.3516,1744668621943.5898,171.23828125,41.01513671875,0
u,1744668622126.6575,1744668622256.227,129.569580078125,183.067626953125,0
d,1744668622259.5825,1744668622352.7925,93.2099609375,3.35546875,0
e,1744668622465.2803,1744668622601.8704,136.590087890625,112.48779296875,0
space,1744668622576.6978,1744668622729.8032,153.10546875,0,0
q,1744668623892.006,1744668624021.0159,129.009765625,1162.202880859375,0
u,1744668624075.4539,1744668624192.297,116.84326171875,54.43798828125,0
o,1744668624375.8037,1744668624542.9612,167.157470703125,183.506591796875,0
t,1744668624509.2925,1744668624676.5376,167.2451171875,0,0
e,1744668625117.9363,1744668625227.2478,109.3115234375,441.398681640625,0
s,1744668625390.7754,1744668625488.868,98.092529296875,163.527587890625,0
space,1744668625509.565,1744668625643.2495,133.6845703125,20.697021484375,0
l,1744668625936.7847,1744668626071.4573,134.672607421875,293.53515625,0
i,1744668626339.601,1744668626454.796,115.19482421875,268.143798828125,0
k,1744668626586.8303,1744668626754.2188,167.388427734375,132.034423828125,0
e,1744668626776.8228,1744668626944.4944,167.671630859375,22.60400390625,0
space,1744668626910.0698,1744668627002.755,92.68505859375,0,0
shift,1744668627186.4224,1744668627569.6953,383.27294921875,183.66748046875,0
caps_lock,1744668627771.9849,1744668627903.983,131.998046875,202.28955078125,0
i,1744668627870.053,1744668628018.7734,148.720458984375,0,0
caps_lock,1744668627982.7651,1744668628117.403,134.637939453125,0,0
t,1744668628284.3213,1744668628392.1348,107.8134765625,166.918212890625,0
s,1744668628484.7336,1744668628656.272,171.538330078125,92.598876953125,0
space,1744668628659.4204,1744668628750.7927,91.372314453125,3.1484375,0
m,1744668628806.6392,1744668628959.157,152.517822265625,55.846435546875,0
y,1744668628962.072,1744668629112.0005,149.928466796875,2.9150390625,0
space,1744668629202.3857,1744668629278.661,76.275146484375,90.38525390625,0
b,1744668629446.2825,1744668629594.8784,148.595947265625,167.62158203125,0
o,1744668629618.5635,1744668629750.7432,132.1796875,23.68505859375,0
d,1744668629717.2097,1744668629867.8225,150.61279296875,0,0
y,1744668629925.2976,1744668630054.4658,129.168212890625,57.47509765625,0
",",1744668630095.111,1744668630264.9434,169.832275390625,40.645263671875,0
space,1744668630303.7346,1744668630452.2537,148.51904296875,38.791259765625,0
b,1744668630530.0332,1744668630678.5625,148.529296875,77.779541015625,0
u,1744668630719.2407,1744668630850.3062,131.0654296875,40.67822265625,0
t,1744668630873.3428,1744668631040.4246,167.081787109375,23.03662109375,0
space,1744668631006.1934,1744668631117.4526,111.25927734375,0,0
o,1744668631121.042,1744668631232.8833,111.84130859375,3.58935546875,0
n,1744668631308.9768,1744668631438.502,129.525146484375,76.093505859375,0
l,1744668631529.116,1744668631701.1648,172.048828125,90.614013671875,0
y,1744668631666.3835,1744668631817.0344,150.65087890625,0,0
space,1744668631780.257,1744668631890.58,110.322998046875,0,0
o,1744668631894.3013,1744668632005.2712,110.969970703125,3.72119140625,0
n,1744668632080.486,1744668632195.7388,115.252685546875,75.21484375,0
space,1744668632159.7734,1744668632289.3042,129.53076171875,0,0
l,1744668632350.4717,1744668632499.4124,148.940673828125,61.16748046875,0
e,1744668632463.6755,1744668632575.1511,111.4755859375,0,0
a,1744668632634.4465,1744668632821.0703,186.623779296875,59.29541015625,0
s,1744668632750.4883,1744668632898.3552,147.866943359375,0,0
e,1744668633006.481,1744668633140.3047,133.82373046875,108.125732421875,0
"""",1744668627418.1663,1744668633578.2522,6160.0859375,0,0
shift,1744668633180.4072,1744668633596.7202,416.31298828125,0,0
space,1744668633652.4148,1744668633786.2761,133.861328125,55.694580078125,0
a,1744668635197.1067,1744668635376.2957,179.18896484375,1410.83056640625,0
n,1744668635318.2048,1744668635470.5542,152.349365234375,0,0
d,1744668635433.4814,1744668635584.1045,150.623046875,0,0
space,1744668635546.5024,1744668635701.998,155.49560546875,0,0
l,1744668637021.6008,1744668637133.763,112.162109375,1319.602783203125,0
i,1744668639019.1345,1744668639145.9539,126.8193359375,1885.37158203125,0
k,1744668639255.694,1744668639391.4646,135.7705078125,109.740234375,0
e,1744668639643.5225,1744668639738.981,95.45849609375,252.057861328125,0
space,1744668639835.3923,1744668640023.0293,187.636962890625,96.411376953125,0
shift,1744668640134.1387,1744668640477.2952,343.156494140625,111.109375,0
space,1744668640520.5828,1744668640611.4077,90.824951171875,43.28759765625,0
caps_lock,1744668640723.044,1744668640892.9949,169.950927734375,111.63623046875,0
i,1744668640896.2173,1744668641028.4932,132.27587890625,3.222412109375,0
caps_lock,1744668641006.4258,1744668641160.6755,154.249755859375,0,0
space,1744668641126.2473,1744668641293.873,167.625732421875,0,0
k,1744668641260.602,1744668641408.6387,148.03662109375,0,0
n,1744668641412.0693,1744668641524.5803,112.510986328125,3.4306640625,0
o,1744668641601.259,1744668641753.7693,152.51025390625,76.6787109375,0
w,1744668641716.8538,1744668641807.9907,91.136962890625,0,0
space,1744668641885.4275,1744668641996.4797,111.05224609375,77.436767578125,0
i,1744668642068.7136,1744668642201.4766,132.762939453125,72.23388671875,0
t,1744668642149.8655,1744668642261.1682,111.302734375,0,0
s,1744668642336.4177,1744668642485.0854,148.667724609375,75.24951171875,0
space,1744668642450.2449,1744668642579.6294,129.384521484375,0,0
m,1744668642545.7852,1744668642677.8923,132.107177734375,0,0
i,1744668642720.8882,1744668642850.0706,129.182373046875,42.995849609375,0
n,1744668642853.08,1744668643002.6343,149.55419921875,3.009521484375,0
e,1744668642966.6514,1744668643079.3699,112.718505859375,0,0
space,1744668643101.0269,1744668643192.5613,91.534423828125,21.656982421875,0
u,1744668644373.3132,1744668644521.7156,148.40234375,1180.751953125,0
n,1744668644760.6782,1744668644910.3098,149.631591796875,238.962646484375,0
t,1744668644950.801,1744668645061.045,110.243896484375,40.4912109375,0
i,1744668645517.2852,1744668645592.9805,75.6953125,456.240234375,0
l,1744668645742.049,1744668645909.7156,167.66650390625,149.068603515625,0
space,1744668646072.0867,1744668646206.5413,134.45458984375,162.37109375,0
i,1744668646267.4224,1744668646398.6614,131.239013671875,60.881103515625,0
t,1744668646362.5767,1744668646511.121,148.54443359375,0,0
space,1744668646438.425,1744668646587.0103,148.585205078125,0,0
m,1744668646660.7317,1744668646777.1519,116.420166015625,73.721435546875,0
o,1744668646834.284,1744668647001.9346,167.650634765625,57.132080078125,0
v,1744668646910.061,1744668647040.0261,129.965087890625,0,0
e,1744668647077.5994,1744668647191.3591,113.759765625,37.5732421875,0
s,1744668647300.3132,1744668647415.6758,115.362548828125,108.9541015625,0
shift,1744668647475.1975,1744668647837.5938,362.396240234375,59.521728515625,0
.,1744668652034.194,1744668652166.2998,132.105712890625,4196.600341796875,0
space,1744668652491.1438,1744668652662.2305,171.086669921875,324.843994140625,0
enter,1744668653299.1663,1744668653391.997,92.830810546875,636.935791015625,0
enter,1744668653633.3096,1744668653799.9482,166.638671875,241.3125,0
caps_lock,1744668653967.3176,1744668654099.485,132.16748046875,167.369384765625,0
w,1744668654193.0388,1744668654323.2249,130.18603515625,93.5537109375,0
caps_lock,1744668654325.5981,1744668654461.8103,136.212158203125,2.373291015625,0
i,1744668654734.507,1744668654942.4543,207.947265625,272.69677734375,0
backspace,1744668655305.7935,1744668655510.8347,205.041259765625,363.339111328125,1
h,1744668655477.7544,1744668655609.7778,132.0234375,0,0
i,1744668655776.3396,1744668655948.8218,172.482177734375,166.561767578125,0
c,1744668655969.384,1744668656119.0967,149.712646484375,20.562255859375,0
h,1744668656154.5083,1744668656288.4326,133.92431640625,35.41162109375,0
space,1744668656348.3967,1744668656517.3777,168.98095703125,59.964111328125,0
m,1744668656611.189,1744668656781.2256,170.03662109375,93.811279296875,0
o,1744668656875.3657,1744668657063.6719,188.30615234375,94.14013671875,0
d,1744668657157.5728,1744668657366.7012,209.12841796875,93.90087890625,0
e,1744668657252.4268,1744668657402.5535,150.126708984375,0,0
l,1744668657461.0193,1744668657631.4922,170.472900390625,58.4658203125,0
space,1744668657940.475,1744668658110.99,170.514892578125,308.98291015625,0
e,1744668659071.4546,1744668659206.1973,134.74267578125,960.464599609375,0
x,1744668659333.667,1744668659526.2905,192.62353515625,127.4697265625,0
p,1744668659740.3308,1744668659874.335,134.004150390625,214.040283203125,0
l,1744668659806.0156,1744668660043.7366,237.720947265625,0,0
a,1744668660023.477,1744668660241.558,218.0810546875,0,0
i,1744668660368.461,1744668660369.519,1.05810546875,126.90283203125,0
n,1744668660371.2742,1744668660372.9578,1.68359375,1.755126953125,0
s,1744668660371.9575,1744668660374.71,2.75244140625,0,0
space,1744668660376.082,1744668660456.257,80.175048828125,1.3720703125,0
caps_lock,1744668660492.288,1744668660624.2988,132.0107421875,36.031005859375,0
e,1744668660719.666,1744668660798.155,78.489013671875,95.3671875,0
caps_lock,1744668660870.0266,1744668661027.1406,157.114013671875,71.87158203125,0
l,1744668661051.8193,1744668661218.5366,166.71728515625,24.6787109375,0
e,1744668661181.8896,1744668661315.4343,133.544677734375,0,0
n,1744668661425.6128,1744668661558.749,133.13623046875,110.178466796875,0
a,1744668661574.7803,1744668661709.8906,135.1103515625,16.03125,0
',1744668661967.665,1744668662192.623,224.9580078125,257.7744140625,0
s,1744668662250.967,1744668662381.8123,130.84521484375,58.343994140625,0
space,1744668662453.6094,1744668662586.642,133.03271484375,71.797119140625,0
n,1744668663118.5964,1744668663287.6682,169.07177734375,531.954345703125,0
e,1744668663250.7192,1744668663400.8403,150.12109375,0,0
u,1744668663424.2598,1744668663610.3271,186.0673828125,23.41943359375,0
r,1744668664357.9565,1744668664488.0017,130.045166015625,747.62939453125,0
o,1744668664491.201,1744668664640.5476,149.3466796875,3.19921875,0
g,1744668664732.1724,1744668664845.6309,113.45849609375,91.624755859375,0
backspace,1744668665049.6604,1744668665158.603,108.942626953125,204.029541015625,1
c,1744668665106.1636,1744668665276.6797,170.51611328125,0,0
o,1744668665302.1917,1744668665490.2903,188.0986328125,25.511962890625,0
g,1744668665450.6912,1744668665620.1313,169.440185546875,0,0
n,1744668665584.1802,1744668665716.1316,131.951416015625,0,0
i,1744668665717.5898,1744668665848.5627,130.972900390625,1.458251953125,0
t,1744668665815.3367,1744668665942.812,127.475341796875,0,0
i,1744668665999.438,1744668666132.1528,132.71484375,56.6259765625,0
v,1744668666134.4097,1744668666231.4392,97.029541015625,2.2568359375,0
e,1744668666208.6172,1744668666323.6523,115.03515625,0,0
space,1744668666398.8335,1744668666493.4224,94.5888671875,75.18115234375,0
s,1744668666498.7466,1744668666610.6519,111.9052734375,5.32421875,0
y,1744668666776.2708,1744668666927.1606,150.889892578125,165.618896484375,0
m,1744668667001.871,1744668667170.8906,169.01953125,74.71044921875,0
p,1744668667571.7266,1744668667725.6675,153.94091796875,400.8359375,0
o,1744668668235.0603,1744668668365.732,130.671630859375,509.392822265625,0
backspace,1744668668822.2593,1744668668914.5483,92.2890625,456.52734375,1
t,1744668668881.3943,1744668669030.9324,149.5380859375,0,0
o,1744668669032.5398,1744668669165.201,132.6611328125,1.607421875,0
m,1744668669276.4138,1744668669406.6348,130.220947265625,111.212890625,0
s,1744668669351.7903,1744668669483.286,131.49560546875,0,0
space,1744668669557.6477,1744668669668.1794,110.53173828125,74.36181640625,0
b,1744668670000.9624,1744668670110.4204,109.4580078125,332.782958984375,0
e,1744668670057.2812,1744668670131.852,74.57080078125,0,0
s,1744668670244.101,1744668670354.0408,109.939697265625,112.2490234375,0
t,1744668670434.1133,1744668670559.1777,125.064453125,80.072509765625,0
shift,1744668670577.8643,1744668670806.2651,228.40087890625,18.6865234375,0
enter,1744668670988.308,1744668671143.2954,154.9873046875,182.04296875,0
enter,1744668671348.5947,1744668671497.1865,148.591796875,205.29931640625,0
caps_lock,1744668671659.9558,1744668671816.1394,156.18359375,162.769287109375,0
a,1744668672309.7603,1744668672421.0427,111.282470703125,493.620849609375,0
caps_lock,1744668672529.1938,1744668672624.7715,95.57763671875,108.151123046875,0
.,1744668672648.7468,1744668672835.358,186.611083984375,23.975341796875,0
space,1744668672893.8713,1744668673005.696,111.82470703125,58.513427734375,0
caps_lock,1744668673116.901,1744668673249.2861,132.38525390625,111.204833984375,0
d,1744668673322.3943,1744668673460.1506,137.75634765625,73.108154296875,0
caps_lock,1744668673475.8718,1744668673593.8708,117.9990234375,15.72119140625,0
i,1744668673634.8813,1744668673783.2837,148.40234375,41.010498046875,0
s,1744668673839.2102,1744668673991.0217,151.8115234375,55.926513671875,0
a,1744668674122.0164,1744668674289.4136,167.397216796875,130.99462890625,0
r,1744668675090.4167,1744668675315.7324,225.315673828125,801.003173828125,0
t,1744668675392.15,1744668675543.3674,151.217529296875,76.41748046875,0
i,1744668675744.9338,1744668675917.01,172.076171875,201.56640625,0
c,1744668675938.6353,1744668676105.4673,166.83203125,21.625244140625,0
u,1744668676108.6763,1744668676238.5754,129.899169921875,3.208984375,0
l,1744668676387.8955,1744668676556.2488,168.353271484375,149.320068359375,0
a,1744668676521.6885,1744668676650.884,129.195556640625,0,0
t,1744668676706.5945,1744668676860.6929,154.098388671875,55.71044921875,0
e,1744668676787.0479,1744668676899.8394,112.79150390625,0,0
d,1744668677025.7432,1744668677163.3674,137.624267578125,125.90380859375,0
space,1744668677127.189,1744668677276.7798,149.5908203125,0,0
caps_lock,1744668677656.4062,1744668677772.467,116.060791015625,379.62646484375,0
a,1744668677885.776,1744668677957.6992,71.92333984375,113.308837890625,0
caps_lock,1744668678034.4407,1744668678127.553,93.1123046875,76.741455078125,0
g,1744668678241.2478,1744668678393.313,152.065185546875,113.69482421875,0
e,1744668678358.9578,1744668678489.4165,130.458740234375,0,0
n,1744668678548.0764,1744668678702.7827,154.706298828125,58.659912109375,0
c,1744668678682.3938,1744668678794.5122,112.118408203125,0,0
y,1744668678960.1042,1744668679109.9062,149.802001953125,165.592041015625,0
space,1744668679113.782,1744668679204.545,90.762939453125,3.875732421875,0
caps_lock,1744668679264.699,1744668679394.1167,129.417724609375,60.154052734375,0
d,1744668679548.5015,1744668679658.4023,109.90087890625,154.384765625,0
caps_lock,1744668679751.1482,1744668679904.4404,153.292236328125,92.745849609375,0
i,1744668680030.9663,1744668680147.742,116.775634765625,126.52587890625,0
s,1744668680150.7173,1744668680223.7366,73.019287109375,2.975341796875,0
s,1744668680316.9736,1744668680447.6567,130.68310546875,93.237060546875,0
o,1744668680815.6062,1744668680964.1614,148.55517578125,367.949462890625,0
c,1744668681004.592,1744668681153.9868,149.394775390625,40.4306640625,0
i,1744668681176.696,1744668681306.1848,129.48876953125,22.709228515625,0
a,1744668681333.2244,1744668681440.947,107.72265625,27.03955078125,0
t,1744668681501.5564,1744668681650.216,148.65966796875,60.609375,0
i,1744668681616.11,1744668681690.2039,74.09375,0,0
o,1744668681799.6047,1744668681877.7092,78.1044921875,109.40087890625,0
n,1744668681948.262,1744668682081.4177,133.15576171875,70.552734375,0
space,1744668682059.4468,1744668682193.839,134.392333984375,0,0
v,1744668682216.6394,1744668682346.536,129.896484375,22.80029296875,0
i,1744668682350.0676,1744668682479.769,129.701416015625,3.53173828125,0
a,1744668682483.1448,1744668682594.2324,111.087646484375,3.375732421875,0
space,1744668682634.1504,1744668682726.178,92.027587890625,39.91796875,0
caps_lock,1744668682729.9465,1744668682841.934,111.987548828125,3.7685546875,0
p,1744668682883.8994,1744668683033.4702,149.57080078125,41.96533203125,0
caps_lock,1744668682958.4866,1744668683073.1045,114.617919921875,0,0
o,1744668683151.0977,1744668683265.6455,114.5478515625,77.9931640625,0
s,1744668683281.7515,1744668683415.0908,133.33935546875,16.10595703125,0
t,1744668683801.1228,1744668683931.0063,129.883544921875,386.031982421875,0
e,1744668684043.6667,1744668684192.3174,148.650634765625,112.660400390625,0
r,1744668684197.7178,1744668684351.2227,153.5048828125,5.400390625,0
i,1744668684315.1484,1744668684422.4233,107.27490234375,0,0
o,1744668684535.1292,1744668684684.0203,148.89111328125,112.705810546875,0
r,1744668684649.365,1744668684783.1194,133.75439453125,0,0
space,1744668684803.473,1744668684896.5112,93.038330078125,20.353515625,0
caps_lock,1744668684953.844,1744668685088.0889,134.244873046875,57.332763671875,0
i,1744668685105.9624,1744668685239.7422,133.77978515625,17.87353515625,0
caps_lock,1744668685203.8862,1744668685337.0798,133.193603515625,0,0
n,1744668685370.3342,1744668685508.0312,137.697021484375,33.25439453125,0
t,1744668685551.9243,1744668685682.546,130.62158203125,43.89306640625,0
e,1744668685688.1262,1744668685857.2493,169.123046875,5.580322265625,0
r,1744668685836.138,1744668685972.462,136.323974609375,0,0
o,1744668686065.8015,1744668686215.07,149.2685546875,93.339599609375,0
c,1744668686273.519,1744668686442.5151,168.99609375,58.448974609375,0
e,1744668686398.3792,1744668686519.5713,121.192138671875,0,0
p,1744668686608.7292,1744668686770.448,161.71875,89.157958984375,0
t,1744668686773.5796,1744668686898.4778,124.898193359375,3.131591796875,0
i,1744668686956.8945,1744668687106.559,149.66455078125,58.416748046875,0
